name,t_ms,in_size_bytes,out_size_bytes,nlines
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8StyleSheetListCustom.cpp,2429,1790263,2408,61099
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8Uint8ArrayCustom.cpp,2046,1799593,25000,61468
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8Uint8ClampedArrayCustom.cpp,2066,1803770,27608,61564
third_party/WebKit/Source/WebCore/css/CSSAspectRatioValue.cpp,684,1038935,3472,36763
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8WebKitPointConstructor.cpp,1922,1778540,3400,60721
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8WorkerContextCustom.cpp,1853,1807538,8600,61662
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8WebKitMutationObserverCustom.cpp,2013,1792229,10104,61147
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8WorkerCustom.cpp,1757,1802949,5512,61520
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8WebSocketCustom.cpp,2393,1833847,14048,62532
third_party/WebKit/Source/WebCore/css/CSSBorderImage.cpp,1016,1034175,2792,36567
third_party/WebKit/Source/WebCore/css/CSSBorderImageSliceValue.cpp,1334,1032024,2560,36515
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8XMLHttpRequestCustom.cpp,2137,1919808,11448,64681
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8WebGLRenderingContextCustom.cpp,2868,2190725,45472,74883
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8XMLHttpRequestConstructor.cpp,2266,1852096,5624,62577
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8WebKitAnimationCustom.cpp,3006,2238969,2096,75100
third_party/WebKit/Source/WebCore/bindings/v8/specialization/V8BindingState.cpp,2017,1776877,4312,60728
third_party/WebKit/Source/WebCore/css/CSSFlexValue.cpp,756,1039154,4176,36770
third_party/WebKit/Source/WebCore/bindings/v8/npruntime.cpp,2164,1308146,35856,46739
third_party/WebKit/Source/WebCore/css/CSSCharsetRule.cpp,1299,973749,5904,34520
third_party/WebKit/Source/WebCore/bindings/v8/custom/V8XSLTProcessorCustom.cpp,2378,2066332,9208,71749
third_party/WebKit/Source/WebCore/css/CSSFontFaceRule.cpp,868,1058405,4408,37433
third_party/WebKit/Source/WebCore/css/CSSInheritedValue.cpp,660,967531,1680,34339
third_party/WebKit/Source/WebCore/css/CSSFunctionValue.cpp,1141,1003868,3096,35461
third_party/WebKit/Source/WebCore/css/CSSCursorImageValue.cpp,1794,1606797,17328,55607
third_party/WebKit/Source/WebCore/css/CSSCanvasValue.cpp,2076,2095382,8656,71285
third_party/WebKit/Source/WebCore/css/CSSLineBoxContainValue.cpp,774,1031456,5440,36496
third_party/WebKit/Source/WebCore/css/CSSFontFace.cpp,1570,1235215,11488,44970
third_party/WebKit/Source/WebCore/css/CSSInitialValue.cpp,894,967762,1680,34348
third_party/WebKit/Source/WebCore/css/CSSFontFaceSrcValue.cpp,1577,1455576,20040,52040
third_party/WebKit/Source/WebCore/css/CSSFontFaceSource.cpp,2278,1743766,19856,61258
third_party/WebKit/Source/WebCore/css/CSSSelectorList.cpp,871,1017082,9536,35913
third_party/WebKit/Source/WebCore/css/CSSImageValue.cpp,1496,1450676,18800,50662
third_party/WebKit/Source/WebCore/css/CSSImportRule.cpp,1546,1425977,29440,49720
third_party/WebKit/Source/WebCore/css/CSSTimingFunctionValue.cpp,702,970121,5992,34430
third_party/WebKit/Source/WebCore/css/CSSUnicodeRangeValue.cpp,679,967818,1336,34350
third_party/WebKit/Source/WebCore/css/CSSStyleDeclaration.cpp,997,999017,853,35316
third_party/WebKit/Source/WebCore/css/CSSSelector.cpp,1665,811209,85096,28051
third_party/WebKit/Source/WebCore/css/MediaFeatureNames.cpp,460,583714,18448,20261
third_party/WebKit/Source/WebCore/css/CSSValueList.cpp,908,1013677,11416,35839
third_party/WebKit/Source/WebCore/css/CSSCrossfadeValue.cpp,3432,2105258,15856,71401
third_party/WebKit/Source/WebCore/css/CSSCalculationValue.cpp,3797,2312755,18408,76947
third_party/WebKit/Source/WebCore/css/FontFeatureValue.cpp,1214,1155718,3880,40293
third_party/WebKit/Source/WebCore/css/CSSImageGeneratorValue.cpp,2602,2003224,24080,67579
third_party/WebKit/Source/WebCore/css/CSSWrapShapes.cpp,906,1045366,22536,36984
third_party/WebKit/Source/WebCore/css/CSSStyleRule.cpp,1874,1405175,15736,49267
third_party/WebKit/Source/WebCore/css/CSSValuePool.cpp,1463,1155219,32160,40201
third_party/WebKit/Source/WebCore/css/FontValue.cpp,1164,1041799,4640,36875
third_party/WebKit/Source/WebCore/css/MediaQuery.cpp,858,985832,12200,34868
third_party/WebKit/Source/WebCore/css/CSSValue.cpp,1709,1561374,10256,53913
third_party/WebKit/Source/WebCore/css/MediaQueryList.cpp,748,737229,7808,27905
third_party/WebKit/Source/WebCore/css/CSSStyleSheet.cpp,2372,1533377,30264,52830
third_party/WebKit/Source/WebCore/css/MediaQueryListListener.cpp,1146,1287689,4984,46029
third_party/WebKit/Source/WebCore/css/MediaQueryExp.cpp,1277,1137251,7992,39675
third_party/WebKit/Source/WebCore/css/RGBColor.cpp,1035,1031139,3408,36481
third_party/WebKit/Source/WebCore/css/MediaList.cpp,1699,1225542,15128,42455
third_party/WebKit/Source/WebCore/css/ShadowValue.cpp,824,1031778,4648,36515
third_party/WebKit/Source/WebCore/css/CSSGradientValue.cpp,4364,2408407,91608,79683
third_party/WebKit/Source/WebCore/css/CSSFontSelector.cpp,4668,2466893,76360,80995
third_party/WebKit/Source/WebCore/css/WebKitCSSFilterValue.cpp,1045,972078,10832,34508
third_party/WebKit/Source/WebCore/css/StyleRule.cpp,930,1068415,2984,37608
third_party/WebKit/Source/WebCore/css/PropertySetCSSStyleDeclaration.cpp,2105,1876276,28808,63415
third_party/WebKit/Source/WebCore/css/SVGCSSComputedStyleDeclaration.cpp,2166,1933622,10976,66501
third_party/WebKit/Source/WebCore/css/WebKitCSSShaderValue.cpp,72,41259,854,1792
third_party/WebKit/Source/WebCore/css/StyleSheet.cpp,1300,1381754,7528,48631
third_party/WebKit/Source/WebCore/css/StyleSheetList.cpp,1300,1398652,3768,48781
third_party/WebKit/Source/WebCore/css/WebKitCSSKeyframeRule.cpp,1358,1059401,8784,37473
third_party/WebKit/Source/WebCore/css/WebKitCSSTransformValue.cpp,726,973388,8600,34529
third_party/WebKit/Source/WebCore/css/SVGCSSParser.cpp,2568,2079494,10928,69642
third_party/WebKit/Source/WebCore/css/WebKitCSSKeyframesRule.cpp,1402,1144047,10440,39963
third_party/WebKit/Source/WebCore/css/WebKitCSSRegionRule.cpp,1269,1389107,4960,48827
third_party/WebKit/Source/WebCore/css/MediaQueryMatcher.cpp,3354,2343014,16952,77875
third_party/WebKit/Source/WebCore/css/CSSComputedStyleDeclaration.cpp,6883,2437065,159688,79939
third_party/WebKit/Source/WebCore/css/StylePropertySet.cpp,2796,1488957,101808,51712
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBKeyRange.cpp,732,877623,4248,31862
third_party/WebKit/Source/WebCore/css/MediaQueryEvaluator.cpp,4136,2744565,59936,89268
third_party/WebKit/Source/WebCore/editing/AppendNodeCommand.cpp,1323,1357615,8376,47835
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBPendingTransactionMonitor.cpp,842,1043661,7624,38224
third_party/WebKit/Source/WebCore/css/StyleMedia.cpp,3172,2338396,7296,77720
third_party/WebKit/Source/WebCore/css/SVGCSSStyleSelector.cpp,3907,2495114,44424,82782
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBVersionChangeEvent.cpp,1031,1257143,8040,44973
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBLevelDBCoding.cpp,1674,697705,79792,25407
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBObjectStore.cpp,1659,1379055,39048,48616
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBTransactionCoordinator.cpp,1571,1370698,24728,48379
third_party/WebKit/Source/WebCore/css/WebKitCSSMatrix.cpp,2880,2360541,13656,78303
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBTransactionBackendImpl.cpp,1652,1414954,28712,49771
third_party/WebKit/Source/WebCore/Modules/indexeddb/PageGroupIndexedDatabase.cpp,1020,1052821,12912,38385
third_party/WebKit/Source/WebCore/css/SelectorChecker.cpp,4528,2475574,52376,81636
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBVersionChangeRequest.cpp,1604,1305974,17328,46637
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBRequest.cpp,1846,1384729,51080,48980
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBTransaction.cpp,1959,1375904,55840,48806
third_party/WebKit/Source/WebCore/Modules/intents/Intent.cpp,928,801436,4560,29744
third_party/WebKit/Source/WebCore/Modules/mediastream/LocalMediaStream.cpp,794,780107,19288,27147
third_party/WebKit/Source/WebCore/Modules/mediastream/MediaStreamTrackList.cpp,530,652399,5248,23694
third_party/WebKit/Source/WebCore/Modules/mediastream/MediaStreamTrack.cpp,564,654834,8976,23760
third_party/WebKit/Source/WebCore/Modules/intents/IntentRequest.cpp,1142,1026836,8400,37612
third_party/WebKit/Source/WebCore/Modules/mediastream/MediaStreamList.cpp,697,773998,6376,27007
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBLevelDBBackingStore.cpp,2930,1418543,112272,50255
third_party/WebKit/Source/WebCore/Modules/indexeddb/WorkerContextIndexedDatabase.cpp,1711,1310349,14184,46854
third_party/WebKit/Source/WebCore/Modules/mediastream/MediaStreamRegistry.cpp,885,962506,13896,34084
third_party/WebKit/Source/WebCore/editing/ApplyBlockElementCommand.cpp,3817,2053128,29016,69034
third_party/WebKit/Source/WebCore/Modules/mediastream/MediaStreamEvent.cpp,1104,1262636,8824,45132
third_party/WebKit/Source/WebCore/Modules/mediastream/MediaStream.cpp,1386,1283040,26656,45811
third_party/WebKit/Source/WebCore/Modules/websockets/WebSocketDeflater.cpp,603,764163,9952,27125
third_party/WebKit/Source/WebCore/Modules/intents/NavigatorIntents.cpp,1908,1646765,4848,57234
third_party/WebKit/Source/WebCore/Modules/websockets/WebSocketDeflateFramer.cpp,832,745085,29096,26304
third_party/WebKit/Source/WebCore/Modules/websockets/ThreadableWebSocketChannelClientWrapper.cpp,977,985232,39056,34701
third_party/WebKit/Source/WebCore/Modules/mediastream/UserMediaController.cpp,1367,850281,13080,29942
third_party/WebKit/Source/WebCore/Modules/mediastream/NavigatorMediaStream.cpp,1671,1657918,3336,57651
third_party/WebKit/Source/WebCore/Modules/mediastream/UserMediaRequest.cpp,1293,891965,16336,31067
third_party/WebKit/Source/WebCore/Modules/websockets/WebSocketExtensionDispatcher.cpp,927,755412,28904,26694
third_party/WebKit/Source/WebCore/Modules/mediastream/PeerConnection.cpp,1696,1351252,47088,47623
third_party/WebKit/Source/WebCore/Modules/websockets/WebSocketHandshakeRequest.cpp,902,930844,6040,33299
third_party/WebKit/Source/WebCore/Modules/indexeddb/IDBObjectStoreBackendImpl.cpp,3910,1474707,108336,50852
third_party/WebKit/Source/WebCore/Modules/websockets/WebSocketHandshakeResponse.cpp,670,738766,7288,26061
third_party/WebKit/Source/WebCore/Modules/websockets/WebSocket.cpp,2031,1401927,72408,49240
third_party/WebKit/Source/WebCore/editing/ApplyStyleCommand.cpp,5509,2511608,114664,82519
third_party/WebKit/Source/WebCore/accessibility/AccessibilityARIAGridCell.cpp,1559,1228568,44520,44075
third_party/WebKit/Source/WebCore/Modules/websockets/WebSocketHandshake.cpp,2437,1342845,77872,47540
third_party/WebKit/Source/WebCore/accessibility/AccessibilityMenuListOption.cpp,1546,1450054,87512,50350
third_party/WebKit/Source/WebCore/Modules/websockets/ThreadableWebSocketChannel.cpp,2928,1839578,2912,62571
third_party/WebKit/Source/WebCore/Modules/websockets/WorkerThreadableWebSocketChannel.cpp,2484,1883509,111800,63708
third_party/WebKit/Source/WebCore/accessibility/AccessibilityARIAGridRow.cpp,2317,2035578,45184,68428
third_party/WebKit/Source/WebCore/accessibility/AccessibilityList.cpp,2297,2037663,43392,68471
third_party/WebKit/Source/WebCore/accessibility/AccessibilityMockObject.cpp,1197,1210550,86672,43555
third_party/WebKit/Source/WebCore/Modules/websockets/WebSocketChannel.cpp,3874,1899857,88336,64045
third_party/WebKit/Source/WebCore/accessibility/AccessibilityARIAGrid.cpp,2974,2047246,51960,68786
third_party/WebKit/Source/WebCore/accessibility/AccessibilityMenuList.cpp,2679,2221575,53232,73438
third_party/WebKit/Source/WebCore/accessibility/AccessibilityImageMapLink.cpp,3004,2068905,90032,69411
third_party/WebKit/Source/WebCore/accessibility/AccessibilityListBoxOption.cpp,3032,2278210,99992,75269
third_party/WebKit/Source/WebCore/accessibility/AccessibilityMediaControls.cpp,3021,2325213,102184,77052
third_party/WebKit/Source/WebCore/accessibility/AccessibilityListBox.cpp,3142,2278031,55984,75260
third_party/WebKit/Source/WebCore/accessibility/AccessibilityScrollbar.cpp,1328,1279640,88528,45666
third_party/WebKit/Source/WebCore/css/CSSStyleSelector.cpp,12027,3040796,391832,98081
third_party/WebKit/Source/WebCore/accessibility/AccessibilityMenuListPopup.cpp,2782,2260482,99616,74705
third_party/WebKit/Source/WebCore/accessibility/AXObjectCache.cpp,4294,2656771,72632,87593
third_party/WebKit/Source/WebCore/bindings/generic/ActiveDOMCallback.cpp,761,951496,11664,33925
third_party/WebKit/Source/WebCore/accessibility/chromium/AccessibilityObjectChromium.cpp,1027,1209857,1752,43526
third_party/WebKit/Source/WebCore/accessibility/AccessibilityTableHeaderContainer.cpp,1605,1235837,87984,44268
third_party/WebKit/Source/WebCore/bindings/v8/DOMWrapperWorld.cpp,315,440700,3576,16557
third_party/WebKit/Source/WebCore/accessibility/AccessibilityProgressIndicator.cpp,2910,2218278,52232,73447
third_party/WebKit/Source/WebCore/accessibility/AccessibilitySpinButton.cpp,2634,2042077,102344,68714
third_party/WebKit/Source/WebCore/bindings/generic/RuntimeEnabledFeatures.cpp,1285,1444127,13560,51677
third_party/WebKit/Source/WebCore/bindings/v8/IsolatedWorld.cpp,426,607236,3288,22902
third_party/WebKit/Source/WebCore/accessibility/AccessibilitySlider.cpp,2873,2244745,129184,74316
third_party/WebKit/Source/WebCore/bindings/v8/NPObjectWrapper.cpp,153,91960,10568,3706
third_party/WebKit/Source/WebCore/bindings/generic/BindingSecurityBase.cpp,1640,1659393,2328,57255
third_party/WebKit/Source/WebCore/accessibility/AccessibilityScrollView.cpp,3445,2356121,93824,78334
third_party/WebKit/Source/WebCore/accessibility/AccessibilityTableCell.cpp,2752,2233640,53056,73864
third_party/WebKit/Source/WebCore/accessibility/AccessibilityTable.cpp,3215,2262199,72176,74881
third_party/WebKit/Source/WebCore/bindings/ScriptControllerBase.cpp,2487,1713017,8320,58999
third_party/WebKit/Source/WebCore/bindings/v8/ScriptCachedFrameData.cpp,152,41823,863,1811
third_party/WebKit/Source/WebCore/accessibility/AccessibilityTableColumn.cpp,3197,2237732,99712,74026
third_party/WebKit/Source/WebCore/accessibility/AccessibilityTableRow.cpp,2986,2243942,52432,74187
third_party/WebKit/Source/WebCore/bindings/v8/RetainedDOMInfo.cpp,940,1165916,9952,42397
third_party/WebKit/Source/WebCore/bindings/v8/DOMData.cpp,2040,1971266,3416,67268
third_party/WebKit/Source/WebCore/bindings/v8/DOMDataStore.cpp,2304,1785272,8136,60970
third_party/WebKit/Source/WebCore/bindings/v8/DateExtension.cpp,1799,1325959,8768,47337
third_party/WebKit/Source/WebCore/accessibility/chromium/AXObjectCacheChromium.cpp,3296,2364472,5000,78835
third_party/WebKit/Source/WebCore/bindings/v8/IDBBindingUtilities.cpp,2092,1800063,16320,61399
third_party/WebKit/Source/WebCore/bindings/v8/ScriptGCEvent.cpp,405,495597,8784,18765
third_party/WebKit/Source/WebCore/bindings/v8/ScriptInstance.cpp,571,516132,3568,20409
third_party/WebKit/Source/WebCore/bindings/v8/NPV8Object.cpp,1881,1667570,30688,59970
third_party/WebKit/Source/WebCore/accessibility/AccessibilityObject.cpp,5479,2673447,200624,87525
third_party/WebKit/Source/WebCore/bindings/v8/ScheduledAction.cpp,1862,1815831,10256,61878
third_party/WebKit/Source/WebCore/bindings/v8/PageScriptDebugServer.cpp,2035,1836832,17280,62211
third_party/WebKit/Source/WebCore/bindings/v8/JavaScriptCallFrame.cpp,2229,1783306,13976,60965
third_party/WebKit/Source/WebCore/bindings/v8/ScriptScope.cpp,374,519112,2496,20497
third_party/WebKit/Source/WebCore/accessibility/AccessibilityRenderObject.cpp,5614,2862537,223424,94252
third_party/WebKit/Source/WebCore/bindings/v8/ScopedDOMDataStore.cpp,1910,1283783,48328,45840
third_party/WebKit/Source/WebCore/bindings/v8/OptionsObject.cpp,2622,1841121,21808,62343
third_party/WebKit/Source/WebCore/bindings/v8/ScriptCallStackFactory.cpp,2012,1874195,13144,63407
third_party/WebKit/Source/WebCore/bindings/v8/ScriptDebugServer.cpp,2058,1857867,47608,61469
third_party/WebKit/Source/WebCore/bindings/v8/ScriptHeapSnapshot.cpp,1936,1790275,8600,61381
third_party/WebKit/Source/WebCore/bindings/v8/ScriptFunctionCall.cpp,2159,1790592,21920,61181
third_party/WebKit/Source/WebCore/bindings/v8/ScriptProfileNode.cpp,1754,1782889,6744,61135
third_party/WebKit/Source/WebCore/bindings/v8/ScriptEventListener.cpp,2411,1783117,7248,60887
third_party/WebKit/Source/WebCore/bindings/v8/ScriptProfiler.cpp,1794,1791094,20624,61393
third_party/WebKit/Source/WebCore/bindings/v8/V8GCForContextDispose.cpp,516,275877,6352,11644
third_party/WebKit/Source/WebCore/bindings/v8/V8EventListenerList.cpp,604,525462,861,20672
third_party/WebKit/Source/WebCore/bindings/v8/ScriptProfile.cpp,2396,1792275,25976,61444
third_party/WebKit/Source/WebCore/bindings/v8/V8AbstractEventListener.cpp,1819,1796667,15128,61327
third_party/WebKit/Source/WebCore/bindings/v8/ScriptObject.cpp,2592,1991243,10168,67420
third_party/WebKit/Source/WebCore/bindings/v8/ScriptState.cpp,2455,1841915,10912,62282
third_party/WebKit/Source/WebCore/bindings/v8/V8Collection.cpp,2013,1815264,2352,61973
third_party/WebKit/Source/WebCore/bindings/v8/ScriptValue.cpp,2468,1787508,22432,61042
third_party/WebKit/Source/WebCore/bindings/v8/StaticDOMDataStore.cpp,2415,1781580,45136,60835
third_party/WebKit/Source/WebCore/bindings/v8/V8Binding.cpp,2266,1798353,54032,61457
third_party/WebKit/Source/WebCore/bindings/v8/V8DOMMap.cpp,1983,1786424,24520,61034
third_party/WebKit/Source/WebCore/bindings/v8/ScriptController.cpp,3978,2327729,38144,77557
third_party/WebKit/Source/WebCore/bindings/v8/V8EventListener.cpp,1942,1638578,8120,56939
third_party/WebKit/Source/WebCore/bindings/v8/V8Helpers.cpp,1482,1577318,2080,54772
third_party/WebKit/Source/WebCore/html/DOMSettableTokenList.cpp,563,658111,12264,23823
third_party/WebKit/Source/WebCore/bindings/v8/V8GCController.cpp,2131,1857133,44024,63559
third_party/WebKit/Source/WebCore/bindings/v8/V8DOMWindowShell.cpp,2929,1959148,35592,65926
third_party/WebKit/Source/WebCore/bindings/v8/V8IsolatedContext.cpp,1785,1576054,6440,54718
third_party/WebKit/Source/WebCore/html/DOMTokenList.cpp,569,592222,6128,20785
third_party/WebKit/Source/WebCore/bindings/v8/V8LazyEventListener.cpp,1902,1784291,15704,60872
third_party/WebKit/Source/WebCore/html/BaseCheckableInputType.cpp,1626,1548349,22944,52924
third_party/WebKit/Source/WebCore/bindings/v8/V8HiddenPropertyName.cpp,2074,1779110,11840,60647
third_party/WebKit/Source/WebCore/html/BaseTextInputType.cpp,1684,1422827,21848,49464
third_party/WebKit/Source/WebCore/bindings/v8/V8DOMWrapper.cpp,3142,2366926,37656,78871
third_party/WebKit/Source/WebCore/html/ClassList.cpp,1665,1394798,13048,48676
third_party/WebKit/Source/WebCore/html/DateTimeInputType.cpp,1234,1426906,852,49618
third_party/WebKit/Source/WebCore/html/ButtonInputType.cpp,1804,1410301,20736,49074
third_party/WebKit/Source/WebCore/bindings/v8/SerializedScriptValue.cpp,4241,1914016,153416,64982
third_party/WebKit/Source/WebCore/html/DOMFormData.cpp,1295,1415268,3576,49294
third_party/WebKit/Source/WebCore/html/HTMLDataListElement.cpp,75,41259,854,1792
third_party/WebKit/Source/WebCore/html/ColorInputType.cpp,1625,1682204,849,57705
third_party/WebKit/Source/WebCore/html/DOMURL.cpp,1070,1072280,12456,37578
third_party/WebKit/Source/WebCore/html/CheckboxInputType.cpp,2126,1546448,22480,52865
third_party/WebKit/Source/WebCore/bindings/v8/V8NPObject.cpp,3050,2348928,51360,80804
third_party/WebKit/Source/WebCore/html/HTMLBaseElement.cpp,1577,1388452,47576,48433
third_party/WebKit/Source/WebCore/html/DateInputType.cpp,1840,1426215,848,49580
third_party/WebKit/Source/WebCore/html/HTMLBaseFontElement.cpp,1567,1387564,45232,48395
third_party/WebKit/Source/WebCore/html/HTMLDListElement.cpp,1334,1387513,45184,48395
third_party/WebKit/Source/WebCore/html/BaseButtonInputType.cpp,3519,2241315,27440,73811
third_party/WebKit/Source/WebCore/html/HTMLDivElement.cpp,1476,1437090,49048,49914
third_party/WebKit/Source/WebCore/html/HTMLDirectoryElement.cpp,1634,1387589,45240,48395
third_party/WebKit/Source/WebCore/html/HTMLBRElement.cpp,2520,2018911,49416,67980
third_party/WebKit/Source/WebCore/html/HTMLCollection.cpp,2335,1896568,25608,64505
third_party/WebKit/Source/WebCore/html/HTMLButtonElement.cpp,2737,2243921,63008,73941
third_party/WebKit/Source/WebCore/html/HTMLBodyElement.cpp,2852,1894131,88832,64260
third_party/WebKit/Source/WebCore/html/HTMLFormCollection.cpp,1564,1509404,13320,52293
third_party/WebKit/Source/WebCore/html/HTMLFormControlElementWithState.cpp,1470,1404076,55352,48933
third_party/WebKit/Source/WebCore/html/HTMLFontElement.cpp,1883,1454617,50768,50563
third_party/WebKit/Source/WebCore/html/HTMLDetailsElement.cpp,2740,2242123,76680,73958
third_party/WebKit/Source/WebCore/html/HTMLCanvasElement.cpp,3435,2615406,79560,87146
third_party/WebKit/Source/WebCore/html/HTMLFieldSetElement.cpp,3055,2162770,54272,71848
third_party/WebKit/Source/WebCore/html/HTMLHeadElement.cpp,1414,1391121,46728,48512
third_party/WebKit/Source/WebCore/html/HTMLHeadingElement.cpp,1327,1387502,45216,48390
third_party/WebKit/Source/WebCore/html/HTMLHRElement.cpp,1511,1442476,51240,50054
third_party/WebKit/Source/WebCore/html/HTMLElement.cpp,3894,2420383,127928,80400
third_party/WebKit/Source/WebCore/html/HTMLEmbedElement.cpp,4124,2361322,56800,78375
third_party/WebKit/Source/WebCore/html/HTMLFrameElement.cpp,3031,2291092,43800,76461
third_party/WebKit/Source/WebCore/html/HTMLHtmlElement.cpp,1860,1743629,49000,59817
third_party/WebKit/Source/WebCore/html/HTMLFrameOwnerElement.cpp,2763,2306734,48984,76588
third_party/WebKit/Source/WebCore/html/HTMLFrameElementBase.cpp,3386,2375914,59328,78884
third_party/WebKit/Source/WebCore/html/HTMLImageLoader.cpp,2242,1997147,9184,67310
third_party/WebKit/Source/WebCore/html/HTMLFormElement.cpp,4005,2560340,109584,83765
third_party/WebKit/Source/WebCore/html/HTMLIFrameElement.cpp,2664,2286569,46136,76354
third_party/WebKit/Source/WebCore/html/HTMLLabelElement.cpp,1568,1488252,51952,51604
third_party/WebKit/Source/WebCore/html/HTMLKeygenElement.cpp,1896,1513031,70232,52499
third_party/WebKit/Source/WebCore/html/HTMLLegendElement.cpp,1472,1395293,46880,48670
third_party/WebKit/Source/WebCore/html/HTMLDocument.cpp,5266,2464488,87168,81617
third_party/WebKit/Source/WebCore/html/HTMLFormControlElement.cpp,4290,2359920,97608,78676
third_party/WebKit/Source/WebCore/html/HTMLFrameSetElement.cpp,3706,2341844,69904,77341
third_party/WebKit/Source/WebCore/html/EmailInputType.cpp,1373,1439679,24944,50015
third_party/WebKit/Source/WebCore/html/DateTimeLocalInputType.cpp,1682,1426305,857,49580
third_party/WebKit/Source/WebCore/html/FormDataList.cpp,830,933621,6312,33356
third_party/WebKit/Source/WebCore/html/HTMLImageElement.cpp,3351,2143394,81848,71514
third_party/WebKit/Source/WebCore/html/HTMLAllCollection.cpp,1299,1383393,5720,48268
third_party/WebKit/Source/WebCore/html/FormAssociatedElement.cpp,2116,1893552,11912,64347
third_party/WebKit/Source/WebCore/editing/DeleteFromTextNodeCommand.cpp,1201,1350142,8112,47617
third_party/WebKit/Source/WebCore/html/HTMLLIElement.cpp,3409,2184377,59160,72452
third_party/WebKit/Source/WebCore/editing/DeleteButton.cpp,1775,1745782,39584,59930
third_party/WebKit/Source/WebCore/html/FTPDirectoryDocument.cpp,3235,1503850,88744,52098
third_party/WebKit/Source/WebCore/html/HTMLInputElement.cpp,4237,2641049,154816,86442
third_party/WebKit/Source/WebCore/editing/CreateLinkCommand.cpp,1919,1456551,10336,50601
third_party/WebKit/Source/WebCore/html/HTMLAudioElement.cpp,2186,1572994,63520,55668
third_party/WebKit/Source/WebCore/html/HTMLAppletElement.cpp,2533,2079396,52872,69444
third_party/WebKit/Source/WebCore/editing/BreakBlockquoteCommand.cpp,2675,2197718,26632,72922
third_party/WebKit/Source/WebCore/editing/EditCommand.cpp,1839,1768292,11320,60560
third_party/WebKit/Source/WebCore/html/HTMLAreaElement.cpp,2793,2299161,49184,76733
third_party/WebKit/Source/WebCore/editing/FormatBlockCommand.cpp,1436,1468185,26992,50849
third_party/WebKit/Source/WebCore/editing/DeleteButtonController.cpp,3062,2339550,32504,77828
third_party/WebKit/Source/WebCore/html/HTMLAnchorElement.cpp,3557,2403849,110736,79270
third_party/WebKit/Source/WebCore/html/FileInputType.cpp,4820,2484719,105472,82405
third_party/WebKit/Source/WebCore/editing/HTMLInterchange.cpp,2244,2015804,7672,68096
third_party/WebKit/Source/WebCore/editing/InsertNodeBeforeCommand.cpp,1758,1357731,7904,47827
third_party/WebKit/Source/WebCore/editing/InsertListCommand.cpp,2039,1483722,38552,51396
third_party/WebKit/Source/WebCore/editing/IndentOutdentCommand.cpp,2637,2055502,29520,69120
third_party/WebKit/Source/WebCore/editing/EditorCommand.cpp,3720,2534217,176680,82688
third_party/WebKit/Source/WebCore/editing/CompositeEditCommand.cpp,4895,2528213,128760,83316
third_party/WebKit/Source/WebCore/editing/InsertLineBreakCommand.cpp,2841,2247936,21128,75356
third_party/WebKit/Source/WebCore/editing/DeleteSelectionCommand.cpp,4576,2500692,67672,82365
third_party/WebKit/Source/WebCore/editing/InsertIntoTextNodeCommand.cpp,3100,2068723,8120,69226
third_party/WebKit/Source/WebCore/editing/InsertTextCommand.cpp,2502,1745902,21984,59797
third_party/WebKit/Source/WebCore/editing/MarkupAccumulator.cpp,2004,1598081,53304,54814
third_party/WebKit/Source/WebCore/editing/MergeIdenticalElementsCommand.cpp,2006,1400564,10312,48853
third_party/WebKit/Source/WebCore/editing/SmartReplace.cpp,133,107575,850,4566
third_party/WebKit/Source/WebCore/editing/RemoveNodeCommand.cpp,962,1185938,7576,42892
third_party/WebKit/Source/WebCore/editing/MoveSelectionCommand.cpp,1396,1222971,9352,43980
third_party/WebKit/Source/WebCore/editing/RemoveCSSPropertyCommand.cpp,1229,1439004,7480,50085
third_party/WebKit/Source/WebCore/editing/RemoveNodePreservingChildrenCommand.cpp,988,1217132,8488,43817
third_party/WebKit/Source/WebCore/editing/SmartReplaceICU.cpp,593,591962,4536,20763
third_party/WebKit/Source/WebCore/editing/EditingStyle.cpp,5325,2454527,102464,80651
third_party/WebKit/Source/WebCore/editing/InsertParagraphSeparatorCommand.cpp,3378,2045683,32800,68741
